주문 ID,상품 코드,상품명,주문 일시,수량,주문 상태,결제 수단,주문 금액
O9B04D0DFAC,98867,프리미엄 나폴리 미식 탐방,2025-03-20 06:43:34,4,완료,간편결제,25500
O1B68167CD3,98867,프리미엄 나폴리 미식 탐방,2024-10-30 20:44:45,1,배송중,계좌이체,68000
O610FAC6E62,98867,프리미엄 나폴리 미식 탐방,2025-04-06 17:52:56,1,배송중,무통장,94000
O8B3508053D,98867,프리미엄 나폴리 미식 탐방,2025-06-17 13:42:27,2,완료,카드,40000
ODCAD379948,98867,프리미엄 나폴리 미식 탐방,2024-11-24 13:34:29,4,완료,계좌이체,143000
O6D65FB499A,98867,프리미엄 나폴리 미식 탐방,2025-03-11 06:36:56,1,완료,간편결제,127500
O7BB12DCC92,98867,프리미엄 나폴리 미식 탐방,2025-07-12 05:07:17,3,결제대기,무통장,19500
O43175E1CB9,98867,프리미엄 나폴리 미식 탐방,2024-10-02 01:26:29,4,배송중,무통장,145500
OFD77877986,98867,프리미엄 나폴리 미식 탐방,2024-11-24 23:40:08,1,결제대기,무통장,28000
O7E38400F53,98867,프리미엄 나폴리 미식 탐방,2024-11-30 10:16:44,3,취소,간편결제,163500
O1980B0C229,98867,프리미엄 나폴리 미식 탐방,2025-02-27 08:36:40,2,완료,무통장,195500
O1AB47C8BAB,98867,프리미엄 나폴리 미식 탐방,2025-05-15 07:44:55,1,결제대기,카드,131000
OD7F32B6E99,98867,프리미엄 나폴리 미식 탐방,2024-10-15 02:31:15,1,배송중,계좌이체,140000
O70033D2B61,98867,프리미엄 나폴리 미식 탐방,2025-01-25 00:22:24,5,완료,카드,49500
O0078CDD0F7,98867,프리미엄 나폴리 미식 탐방,2025-04-22 16:16:11,5,배송중,계좌이체,101000
O0472D1F922,98867,프리미엄 나폴리 미식 탐방,2024-10-22 12:50:21,2,결제대기,계좌이체,155000
O642961054F,98867,프리미엄 나폴리 미식 탐방,2025-01-18 23:41:42,3,배송중,무통장,48000
O9BC4628E2F,96967,레저형 타이베이 글램핑 투어,2024-09-14 17:48:50,5,완료,무통장,146000
O362352F72C,96967,레저형 타이베이 글램핑 투어,2024-12-10 23:49:45,5,배송중,무통장,79500
O6F30714790,96967,레저형 타이베이 글램핑 투어,2025-06-21 14:10:33,5,배송중,무통장,170000
O6DCD25E534,96967,레저형 타이베이 글램핑 투어,2024-12-03 15:05:19,3,완료,카드,155000
O2E1FE311B9,96967,레저형 타이베이 글램핑 투어,2025-06-20 13:50:00,2,결제대기,카드,191000
O9F530A8D4F,96967,레저형 타이베이 글램핑 투어,2025-04-14 01:16:20,2,완료,카드,108000
O7558C64675,96967,레저형 타이베이 글램핑 투어,2025-01-14 10:02:10,1,완료,계좌이체,14500
O961CDBFFE9,96967,레저형 타이베이 글램핑 투어,2025-07-19 14:28:16,2,배송중,카드,145000
O07B93C70AB,96967,레저형 타이베이 글램핑 투어,2025-01-31 05:17:52,1,완료,계좌이체,173000
O97AA514EFD,96967,레저형 타이베이 글램핑 투어,2025-05-01 05:56:53,3,완료,계좌이체,65500
O90DA580F50,96967,레저형 타이베이 글램핑 투어,2024-09-17 23:28:56,5,배송중,무통장,90500
O8EE9B2427C,96967,레저형 타이베이 글램핑 투어,2024-12-14 17:21:12,1,완료,카드,158500
OCFC7488136,96967,레저형 타이베이 글램핑 투어,2025-06-03 02:23:58,2,배송중,계좌이체,23000
O616459B424,96967,레저형 타이베이 글램핑 투어,2025-03-05 05:05:48,5,결제대기,무통장,66500
O5B1AE5B708,96967,레저형 타이베이 글램핑 투어,2025-08-12 00:26:04,3,완료,간편결제,191000
O826AF110B4,96967,레저형 타이베이 글램핑 투어,2024-11-20 18:38:24,1,결제대기,카드,65500
O30AB7FB662,96967,레저형 타이베이 글램핑 투어,2025-03-10 18:06:12,5,취소,카드,60000
O6B9F834784,96967,레저형 타이베이 글램핑 투어,2025-03-22 04:05:43,5,완료,카드,145000
O2212693241,96967,레저형 타이베이 글램핑 투어,2025-03-13 06:31:32,5,완료,카드,12000
OB55975BA97,22411,스냅투어 오키나와 미식 탐방,2024-11-14 12:52:56,4,완료,카드,87000
OB358D4CAFA,22411,스냅투어 오키나와 미식 탐방,2025-05-04 16:48:15,5,완료,무통장,25000
OCC213C12D4,22411,스냅투어 오키나와 미식 탐방,2024-12-06 09:04:12,2,결제대기,카드,48000
OCFDFA03C4C,22411,스냅투어 오키나와 미식 탐방,2025-02-04 18:06:09,3,완료,간편결제,97500
O4DDDE5BCED,22411,스냅투어 오키나와 미식 탐방,2025-09-09 06:07:10,3,취소,카드,172000
O90DB16A8F9,22411,스냅투어 오키나와 미식 탐방,2025-04-20 20:21:05,3,완료,카드,32500
O1AB52E4CB1,22411,스냅투어 오키나와 미식 탐방,2025-07-21 05:19:30,2,완료,계좌이체,11000
O13536537ED,22411,스냅투어 오키나와 미식 탐방,2025-02-07 19:07:37,2,완료,무통장,110000
O34FC1C0A54,65577,설레는 부다페스트 시내 야경 투어,2025-06-18 08:21:43,2,완료,무통장,109000
O1D401D971C,65577,설레는 부다페스트 시내 야경 투어,2025-02-02 20:07:17,2,완료,카드,157000
O54BAD1266C,65577,설레는 부다페스트 시내 야경 투어,2024-10-06 17:14:30,3,결제대기,카드,138000
O78A38680C3,65577,설레는 부다페스트 시내 야경 투어,2025-05-13 00:13:15,4,결제대기,간편결제,107000
OE8C49853A9,65577,설레는 부다페스트 시내 야경 투어,2025-09-06 05:45:49,3,결제대기,간편결제,52500
O3C2092796C,65577,설레는 부다페스트 시내 야경 투어,2024-12-28 02:37:27,1,배송중,계좌이체,189000
O69B3A871B3,65577,설레는 부다페스트 시내 야경 투어,2024-12-13 09:54:31,2,배송중,간편결제,52000
OFA920258B2,65577,설레는 부다페스트 시내 야경 투어,2025-03-23 20:03:50,5,완료,카드,193500
OA6E86D896C,85067,트렌디 타이베이 트레킹 여행,2025-07-09 21:59:24,2,완료,무통장,53000
OD62E4C7E18,85067,트렌디 타이베이 트레킹 여행,2025-03-25 03:45:25,5,결제대기,계좌이체,98000
OE722C6EA20,85067,트렌디 타이베이 트레킹 여행,2025-05-30 06:37:55,2,완료,무통장,140500
O919E60BFB9,85067,트렌디 타이베이 트레킹 여행,2025-03-28 23:15:00,2,배송중,계좌이체,58000
O141A8A9B1D,85067,트렌디 타이베이 트레킹 여행,2025-08-15 04:58:54,3,결제대기,간편결제,33500
OED92430EE7,85067,트렌디 타이베이 트레킹 여행,2025-08-22 17:26:50,2,배송중,계좌이체,189000
O06EF1ABD1E,85067,트렌디 타이베이 트레킹 여행,2025-01-08 00:21:14,5,완료,계좌이체,70000
OC0BE6B9984,85067,트렌디 타이베이 트레킹 여행,2025-07-23 02:31:25,2,배송중,계좌이체,187000
O46F69CF76B,85067,트렌디 타이베이 트레킹 여행,2025-04-08 17:42:10,1,취소,무통장,70000
OE25CB31B4E,85067,트렌디 타이베이 트레킹 여행,2025-06-12 05:17:08,1,결제대기,계좌이체,11000
O4EDA89B903,85067,트렌디 타이베이 트레킹 여행,2024-12-21 02:59:06,5,완료,계좌이체,11000
O0A2A538050,85067,트렌디 타이베이 트레킹 여행,2024-11-26 09:46:13,1,완료,무통장,109500
O244F9A4BC6,85067,트렌디 타이베이 트레킹 여행,2025-03-22 08:45:59,4,완료,계좌이체,169000
OF57FD94441,85067,트렌디 타이베이 트레킹 여행,2024-12-25 16:06:17,5,완료,무통장,149500
O06C1BB5762,85067,트렌디 타이베이 트레킹 여행,2024-12-16 09:11:21,1,취소,계좌이체,22000
O387933B9E8,85067,트렌디 타이베이 트레킹 여행,2025-08-29 22:00:37,4,완료,계좌이체,74000
OA41E0FD381,85067,트렌디 타이베이 트레킹 여행,2024-11-25 10:22:51,3,완료,무통장,92000
OA0B5FEA2CF,85067,트렌디 타이베이 트레킹 여행,2024-09-10 06:54:25,2,배송중,무통장,59000
OCCD99B1A58,85067,트렌디 타이베이 트레킹 여행,2025-04-29 17:27:48,2,완료,카드,192000
OC3F0521438,85067,트렌디 타이베이 트레킹 여행,2025-01-13 06:57:05,1,완료,계좌이체,164000
O7C9D5881FC,72797,문화가득 크로아티아 드라이브 코스,2024-09-15 01:30:54,4,완료,무통장,170500
O59546196D4,72797,문화가득 크로아티아 드라이브 코스,2025-08-31 06:42:48,2,취소,무통장,103000
O4DAE486F0D,25556,시그니처 보라카이 미식 탐방,2025-03-27 00:05:36,2,완료,계좌이체,76000
OCF53D66357,25556,시그니처 보라카이 미식 탐방,2024-12-23 18:25:43,5,배송중,계좌이체,156500
ODD36F723DD,25556,시그니처 보라카이 미식 탐방,2024-10-31 12:06:19,2,완료,무통장,94000
O61F0C7DDF2,25556,시그니처 보라카이 미식 탐방,2025-08-03 16:26:44,1,완료,계좌이체,29000
O18782C2AB7,25556,시그니처 보라카이 미식 탐방,2025-07-22 22:38:12,3,완료,무통장,106000
OE69ECAB2A6,25556,시그니처 보라카이 미식 탐방,2024-11-10 04:22:12,2,배송중,계좌이체,65500
O9AFEEBE66A,25556,시그니처 보라카이 미식 탐방,2025-09-03 15:42:06,3,완료,계좌이체,149000
O0B855B6F10,25556,시그니처 보라카이 미식 탐방,2025-09-01 16:11:21,3,결제대기,간편결제,199500
OE3FF6CF3E2,25556,시그니처 보라카이 미식 탐방,2025-01-29 13:28:50,1,완료,카드,115000
O9FFB2DA4B2,25556,시그니처 보라카이 미식 탐방,2025-02-10 14:35:41,2,결제대기,무통장,138000
O21BE566D34,25556,시그니처 보라카이 미식 탐방,2025-01-03 04:44:00,5,완료,무통장,62000
O09E250F525,25617,트렌디 사이판 힐링 스파 패키지,2025-01-07 21:00:26,2,취소,계좌이체,116500
OA0B28485C9,25617,트렌디 사이판 힐링 스파 패키지,2025-05-16 23:50:47,4,결제대기,카드,20500
O726D8EBB95,25617,트렌디 사이판 힐링 스파 패키지,2024-10-29 01:18:36,2,취소,간편결제,20500
O36F71A855E,25617,트렌디 사이판 힐링 스파 패키지,2025-05-20 10:00:19,5,완료,계좌이체,172000
O27AD19CA40,25617,트렌디 사이판 힐링 스파 패키지,2024-11-23 06:51:15,1,완료,카드,137000
ODD97C2A94A,25617,트렌디 사이판 힐링 스파 패키지,2024-12-17 10:30:14,3,결제대기,카드,10000
OA92B91A0AF,25617,트렌디 사이판 힐링 스파 패키지,2025-07-28 06:34:38,1,결제대기,간편결제,138000
O3E3A4738B5,37470,설레는 부다페스트 문화유적 탐방,2025-04-30 01:22:47,5,완료,카드,57000
O29D47769E1,37470,설레는 부다페스트 문화유적 탐방,2024-10-27 09:38:16,4,취소,카드,84000
O19BDE4A573,37470,설레는 부다페스트 문화유적 탐방,2024-09-28 10:40:23,4,완료,간편결제,119500
O25AD4037E4,57902,트렌디 크로아티아 야시장 투어,2024-11-05 14:38:53,3,완료,카드,60500
O8374A2AA34,57902,트렌디 크로아티아 야시장 투어,2025-08-02 17:16:39,1,완료,카드,89500
O331F0C1A4F,57902,트렌디 크로아티아 야시장 투어,2025-01-05 20:09:26,4,결제대기,카드,57500
OEA3B529042,57902,트렌디 크로아티아 야시장 투어,2024-12-30 16:44:35,3,결제대기,간편결제,183500
O4FD5063F38,57902,트렌디 크로아티아 야시장 투어,2025-07-21 12:59:41,2,완료,간편결제,152500
O9E3BE483BE,57902,트렌디 크로아티아 야시장 투어,2025-03-22 23:08:41,5,결제대기,무통장,119500
OC17725CBDC,57902,트렌디 크로아티아 야시장 투어,2025-01-10 10:43:11,1,완료,간편결제,45500
O885BAA44A3,57902,트렌디 크로아티아 야시장 투어,2024-12-29 01:05:41,4,완료,무통장,91500
O8A75AEA4F4,57902,트렌디 크로아티아 야시장 투어,2025-04-26 21:56:50,4,완료,간편결제,196500
O495712F6C3,57902,트렌디 크로아티아 야시장 투어,2024-10-31 09:56:04,3,완료,계좌이체,110000
OCEA6ACD445,57902,트렌디 크로아티아 야시장 투어,2024-11-21 20:02:56,3,완료,간편결제,165500
O613F9267C5,57902,트렌디 크로아티아 야시장 투어,2025-07-20 02:12:14,5,완료,무통장,97500
O61804C72DA,57902,트렌디 크로아티아 야시장 투어,2025-01-23 01:07:57,4,완료,계좌이체,64500
O62C93556D3,57902,트렌디 크로아티아 야시장 투어,2024-11-20 07:41:01,1,취소,간편결제,13000
OC2F190E102,57902,트렌디 크로아티아 야시장 투어,2025-03-06 16:37:33,3,결제대기,계좌이체,199500
O7FA1D2CF88,57902,트렌디 크로아티아 야시장 투어,2025-01-19 12:25:15,1,결제대기,간편결제,65500
O7D720ED330,57902,트렌디 크로아티아 야시장 투어,2024-10-16 09:59:01,1,완료,카드,25000
O44E7CF3D11,57902,트렌디 크로아티아 야시장 투어,2025-04-14 09:19:07,3,완료,무통장,111000
O5AC286411E,57902,트렌디 크로아티아 야시장 투어,2025-04-03 02:40:49,2,완료,무통장,147500
O566A9B01CE,57902,트렌디 크로아티아 야시장 투어,2025-03-08 00:52:03,5,배송중,무통장,41500
O69551D8C39,30006,미식형 나폴리 초호화 리조트,2025-08-24 13:13:10,2,배송중,무통장,190500
O7881817197,30006,미식형 나폴리 초호화 리조트,2025-04-01 10:26:12,2,결제대기,간편결제,95500
O87F65928C9,30006,미식형 나폴리 초호화 리조트,2025-08-11 17:52:35,3,완료,카드,122000
OF753E4A9B9,30006,미식형 나폴리 초호화 리조트,2024-10-30 14:38:13,2,완료,카드,81000
O884FE09742,30006,미식형 나폴리 초호화 리조트,2024-11-27 16:45:01,2,완료,무통장,197000
OBB33A8FC9E,30006,미식형 나폴리 초호화 리조트,2025-01-20 22:51:44,4,결제대기,간편결제,18500
OFB66CE4489,30006,미식형 나폴리 초호화 리조트,2024-12-07 20:25:19,5,배송중,간편결제,24000
O1484100ACE,30006,미식형 나폴리 초호화 리조트,2025-06-24 14:54:23,1,결제대기,계좌이체,44000
O6911B0292C,30006,미식형 나폴리 초호화 리조트,2025-01-23 01:47:29,5,배송중,카드,90500
O0EE3CC6570,30006,미식형 나폴리 초호화 리조트,2025-04-12 20:02:25,3,완료,카드,119000
O295A452FDB,85648,힐링형 하와이 드라이브 코스,2025-03-08 01:17:03,1,배송중,카드,38500
O95DF3C8B48,85648,힐링형 하와이 드라이브 코스,2025-09-08 09:01:59,2,취소,간편결제,144500
O18D68E5BFE,85648,힐링형 하와이 드라이브 코스,2025-07-13 11:02:01,2,취소,간편결제,34500
OCFBB84D8F8,85648,힐링형 하와이 드라이브 코스,2024-12-23 05:16:44,3,배송중,카드,71000
O8E55F12697,85648,힐링형 하와이 드라이브 코스,2025-07-21 10:14:49,4,결제대기,카드,76500
OD9F192E376,85648,힐링형 하와이 드라이브 코스,2024-12-09 09:25:52,3,취소,계좌이체,146500
O2AC0FC5B2F,85648,힐링형 하와이 드라이브 코스,2025-05-10 13:41:14,4,취소,무통장,103500
O5CDAB18A76,85648,힐링형 하와이 드라이브 코스,2025-01-02 07:14:11,2,완료,카드,38000
ODA2911236C,97562,미식형 타이베이 힐링 스파 패키지,2025-07-17 04:29:54,4,배송중,간편결제,44500
O559097768A,97562,미식형 타이베이 힐링 스파 패키지,2025-04-01 19:24:52,4,완료,무통장,40500
O31EF143809,97562,미식형 타이베이 힐링 스파 패키지,2024-11-30 02:19:10,1,완료,계좌이체,21000
O8CFEC58F08,97562,미식형 타이베이 힐링 스파 패키지,2025-05-08 04:02:39,4,완료,카드,71500
O19D2BF61CD,97562,미식형 타이베이 힐링 스파 패키지,2025-04-20 21:24:53,4,배송중,무통장,195000
O22B4681F1E,97562,미식형 타이베이 힐링 스파 패키지,2025-03-27 15:05:38,1,취소,무통장,183000
O8A17358F08,97562,미식형 타이베이 힐링 스파 패키지,2024-12-06 00:47:04,2,배송중,무통장,198500
OE3367A349A,97562,미식형 타이베이 힐링 스파 패키지,2025-01-24 12:34:58,1,완료,간편결제,30500
O93139D0C9C,97562,미식형 타이베이 힐링 스파 패키지,2025-07-30 02:59:31,4,완료,무통장,111000
OCA1CB6C595,97562,미식형 타이베이 힐링 스파 패키지,2024-09-20 23:40:58,1,완료,무통장,111000
OE70610EF68,97562,미식형 타이베이 힐링 스파 패키지,2025-02-06 13:08:54,5,결제대기,카드,122500
O7465942CE0,97562,미식형 타이베이 힐링 스파 패키지,2025-01-22 01:11:08,5,배송중,카드,170500
O8986397618,97562,미식형 타이베이 힐링 스파 패키지,2025-02-16 23:50:19,3,배송중,계좌이체,172500
OC02C22866E,97562,미식형 타이베이 힐링 스파 패키지,2025-03-05 17:43:34,5,완료,계좌이체,157500
O0EE9EBF33D,61302,설레는 파리 스카이다이빙 체험,2025-05-09 01:42:22,4,완료,계좌이체,177000
O374EA58DE6,61302,설레는 파리 스카이다이빙 체험,2024-09-16 05:21:36,5,완료,간편결제,155000
O99E317941D,61302,설레는 파리 스카이다이빙 체험,2025-06-06 00:09:37,2,완료,계좌이체,105000
OA572B55BF0,61302,설레는 파리 스카이다이빙 체험,2025-01-16 17:19:03,2,완료,카드,43500
OBC99099F4E,61302,설레는 파리 스카이다이빙 체험,2024-09-11 13:53:00,5,완료,무통장,149000
OE64251FC95,61302,설레는 파리 스카이다이빙 체험,2025-05-26 07:17:22,2,완료,무통장,139500
OC55E452CE4,61302,설레는 파리 스카이다이빙 체험,2025-05-28 16:26:34,2,완료,간편결제,99000
O794B3E35AD,61302,설레는 파리 스카이다이빙 체험,2024-12-15 17:31:00,5,완료,계좌이체,35000
OF2C0911EEA,97192,액티브 후쿠오카 야시장 투어,2025-04-20 15:01:43,1,배송중,무통장,112000
O102245B3CD,97192,액티브 후쿠오카 야시장 투어,2025-01-07 21:22:13,1,완료,무통장,82000
O3212A54ADF,97192,액티브 후쿠오카 야시장 투어,2024-10-29 02:34:22,1,완료,카드,45500
O792A7091E6,97192,액티브 후쿠오카 야시장 투어,2025-06-15 08:41:40,3,결제대기,무통장,178000
O080D390A70,97192,액티브 후쿠오카 야시장 투어,2024-09-10 20:00:08,3,완료,카드,119000
O7B568DB5B6,97192,액티브 후쿠오카 야시장 투어,2025-02-23 23:15:11,5,배송중,무통장,87500
OB280A26279,97192,액티브 후쿠오카 야시장 투어,2025-04-04 04:09:42,1,완료,계좌이체,172500
OB07E11DDE3,97192,액티브 후쿠오카 야시장 투어,2025-03-17 00:42:40,1,완료,카드,73500
OD6E27E703A,97192,액티브 후쿠오카 야시장 투어,2024-12-31 07:54:52,1,완료,무통장,176500
O2349E0EC53,71133,활기찬 몰디브 사파리 어드벤처,2024-11-17 06:05:10,4,배송중,카드,159500
OEA648C9C94,71133,활기찬 몰디브 사파리 어드벤처,2025-03-14 04:53:48,4,취소,계좌이체,128000
OD9E3D0C21C,71133,활기찬 몰디브 사파리 어드벤처,2025-01-22 17:28:45,3,취소,간편결제,199000
OF072EF76AA,71133,활기찬 몰디브 사파리 어드벤처,2025-02-11 22:29:14,5,완료,간편결제,143500
OE8F6940CCF,71133,활기찬 몰디브 사파리 어드벤처,2025-03-13 05:42:01,5,취소,무통장,147500
O96DFCE41B8,71133,활기찬 몰디브 사파리 어드벤처,2025-03-09 09:30:14,5,완료,간편결제,92000
O72F4C51204,71133,활기찬 몰디브 사파리 어드벤처,2025-09-05 09:27:27,1,완료,무통장,111000
O227A708B2C,71133,활기찬 몰디브 사파리 어드벤처,2025-08-28 05:09:32,2,결제대기,계좌이체,114500
O53162677E7,71133,활기찬 몰디브 사파리 어드벤처,2025-05-18 03:18:30,4,취소,카드,186000
