상품 코드,상품명,언어,카테고리,문의 유형,문의 내용,요청 ID,예약코드,예약 상태,createdAt
34778,프리미엄 나폴리 도심 미술 투어,일본어,어학당,시스템 사용문제,상품 상세 설명 요청 부탁드립니다,93F0CB,R200JNJ0E,승인대기,2025-02-07
34778,프리미엄 나폴리 도심 미술 투어,영어,어학당,시스템 사용문제,재고 상태 확인 확인 바랍니다,CA3FC3,RY6A7Z1RX,승인대기,2025-04-06
80296,스냅투어 후쿠오카 힐링 스파 패키지,대만어,어학당,상품 문제,해외 배송 가능 여부 도와주세요,8A38EE,,,2025-08-31
80296,스냅투어 후쿠오카 힐링 스파 패키지,대만어,어학당,예약 변경/취소,프로모션 참여 문의 문의드립니다,601703,RD9QHA3C6,결제대기,2025-06-29
80296,스냅투어 후쿠오카 힐링 스파 패키지,대만어,어학당,상품 문제,사용 방법 문의 가능할까요,DFE511,R4ZCRF2PV,확정,2025-07-23
83227,낭만적인 괌 열기구 체험,대만어,쇼핑,예약 변경/취소,재고 상태 확인 알려주세요,52B881,R4QSCBB5D,결제대기,2025-03-14
83227,낭만적인 괌 열기구 체험,대만어,쇼핑,예약 변경/취소,현장 수령 가능 여부 도와주세요,9FC24B,R5378ITNH,결제대기,2025-06-01
83227,낭만적인 괌 열기구 체험,대만어,쇼핑,예약 변경/취소,해외 배송 가능 여부 부탁드립니다,624EEB,RDEGWUF63,결제대기,2025-08-17
83227,낭만적인 괌 열기구 체험,대만어,쇼핑,예약 변경/취소,환불 절차 문의 도와주세요,043893,R5X8FGB8C,확정,2025-03-14
42515,스페셜 타이베이 온천 휴양,영어,여행,상품 문제,포장 옵션 문의 가능할까요,ED43B4,R29GS486L,확정,2025-07-02
42515,스페셜 타이베이 온천 휴양,영어,여행,상품 문제,프로모션 참여 문의 알려주세요,744641,R1HYEK9N4,승인대기,2025-08-04
42515,스페셜 타이베이 온천 휴양,일본어,여행,상품 문제,회원 등급 혜택 문의 부탁드립니다,EB063B,R7FTKJYO2,확정,2025-04-16
42515,스페셜 타이베이 온천 휴양,영어,여행,상품 문제,쿠폰 적용 문제 도와주세요,30D4B7,R9NEMQXRC,승인대기,2025-02-27
42515,스페셜 타이베이 온천 휴양,일본어,여행,시스템 사용문제,배송 일정 확인 확인 바랍니다,C85DE2,R3AGS917T,결제대기,2025-01-25
42515,스페셜 타이베이 온천 휴양,영어,여행,시스템 사용문제,환불 절차 문의 부탁드립니다,A40CC0,R4QQJ44BU,확정,2025-08-03
42515,스페셜 타이베이 온천 휴양,영어,여행,상품 문제,쿠폰 적용 문제 가능할까요,446D09,R20BSKC91,결제대기,2025-01-23
42515,스페셜 타이베이 온천 휴양,영어,여행,상품 문제,상품 상세 설명 요청 문의드립니다,7FD109,R5FKB0DO1,확정,2025-07-31
33959,시그니처 세부 와이너리 체험,일본어,계정,상품 문제,예약 변경 문의 부탁드립니다,CD2A8F,R6PY9Q8Y6,확정,2025-03-02
33959,시그니처 세부 와이너리 체험,일본어,계정,상품 문제,재고 상태 확인 확인 바랍니다,66097D,RAOWDXSPV,승인대기,2025-01-26
33959,시그니처 세부 와이너리 체험,대만어,계정,상품 문제,배송 일정 확인 부탁드립니다,F0F68B,R7I0BOWQQ,승인대기,2025-06-26
33959,시그니처 세부 와이너리 체험,대만어,계정,예약 변경/취소,오류 메시지 신고 확인 바랍니다,4203FE,RBWWV6SR9,확정,2025-03-16
33959,시그니처 세부 와이너리 체험,일본어,계정,예약 변경/취소,A/S 절차 문의 알려주세요,D6AC7F,R227V2S2M,승인대기,2025-02-16
33959,시그니처 세부 와이너리 체험,일본어,계정,예약 변경/취소,배송지 변경 요청 알려주세요,5AA078,RABCKHWSD,확정,2025-05-01
33959,시그니처 세부 와이너리 체험,일본어,계정,상품 문제,쿠폰 적용 문제 가능할까요,58731E,RABVRE3MH,확정,2025-07-03
33959,시그니처 세부 와이너리 체험,일본어,계정,예약 변경/취소,영수증 발급 문의 가능할까요,33A9F1,R2QOZ1MNP,확정,2025-02-13
33959,시그니처 세부 와이너리 체험,일본어,계정,예약 변경/취소,배송지 변경 요청 문의드립니다,BEE35E,R6KS30J1M,승인대기,2025-07-30
33959,시그니처 세부 와이너리 체험,일본어,계정,예약 변경/취소,영수증 발급 문의 알려주세요,FBEEDF,R98UZLG18,확정,2025-02-19
33959,시그니처 세부 와이너리 체험,홍콩어,계정,예약 변경/취소,영수증 발급 문의 부탁드립니다,33AE68,R4SHKTNFQ,승인대기,2025-07-20
33959,시그니처 세부 와이너리 체험,일본어,계정,상품 문제,배송지 변경 요청 가능할까요,6EB540,R9NU0DD0M,확정,2025-07-20
99672,탐험형 사이판 야시장 투어,일본어,어학당,시스템 사용문제,쿠폰 적용 문제 알려주세요,80F4BD,,,2025-04-09
99672,탐험형 사이판 야시장 투어,일본어,어학당,상품 문제,포장 옵션 문의 가능할까요,C5796E,,,2025-01-29
99672,탐험형 사이판 야시장 투어,일본어,어학당,상품 문제,영수증 발급 문의 문의드립니다,AB1DB4,,,2025-03-02
99672,탐험형 사이판 야시장 투어,일본어,어학당,상품 문제,예약 변경 문의 가능할까요,A591FA,RE6C7B36I,승인대기,2025-04-03
99672,탐험형 사이판 야시장 투어,대만어,어학당,상품 문제,결제 오류 문의 확인 바랍니다,70E1AD,RCOJL78DJ,승인대기,2025-06-29
99672,탐험형 사이판 야시장 투어,일본어,어학당,상품 문제,해외 배송 가능 여부 도와주세요,12868B,,,2025-02-22
99672,탐험형 사이판 야시장 투어,일본어,어학당,상품 문제,A/S 절차 문의 확인 바랍니다,2263FE,,,2025-07-27
99672,탐험형 사이판 야시장 투어,일본어,어학당,상품 문제,회원 등급 혜택 문의 알려주세요,FF5881,,,2025-03-04
99672,탐험형 사이판 야시장 투어,대만어,어학당,상품 문제,회원 등급 혜택 문의 알려주세요,37D6E9,,,2025-06-03
99672,탐험형 사이판 야시장 투어,홍콩어,어학당,상품 문제,회원 등급 혜택 문의 문의드립니다,87AD98,,,2025-08-22
99672,탐험형 사이판 야시장 투어,홍콩어,어학당,상품 문제,환불 절차 문의 확인 바랍니다,90CFC0,R7ELFWIEH,결제대기,2025-02-17
99672,탐험형 사이판 야시장 투어,대만어,어학당,상품 문제,영수증 발급 문의 부탁드립니다,E7301F,R7JRN5VAS,승인대기,2025-05-10
83113,미식형 하와이 도심 미술 투어,일본어,쇼핑,시스템 사용문제,포장 옵션 문의 문의드립니다,113B04,R3IBN5RK2,확정,2025-05-04
83113,미식형 하와이 도심 미술 투어,영어,쇼핑,시스템 사용문제,배송지 변경 요청 확인 바랍니다,AA6999,REBT1DM4W,확정,2025-06-18
83113,미식형 하와이 도심 미술 투어,영어,쇼핑,예약 변경/취소,가격 정보 문의 문의드립니다,DDEF3A,RAA084MPM,확정,2025-02-13
83113,미식형 하와이 도심 미술 투어,영어,쇼핑,시스템 사용문제,재고 상태 확인 부탁드립니다,52C620,R2XTJALNX,확정,2025-07-21
83113,미식형 하와이 도심 미술 투어,영어,쇼핑,상품 문제,현장 수령 가능 여부 가능할까요,274318,R5VAPBCHT,확정,2025-06-28
83113,미식형 하와이 도심 미술 투어,영어,쇼핑,시스템 사용문제,추가 사진 요청 문의드립니다,6D05C9,RAIJ3QG8O,확정,2025-01-26
83113,미식형 하와이 도심 미술 투어,일본어,쇼핑,시스템 사용문제,쿠폰 적용 문제 부탁드립니다,309C91,RCNOI5S1M,확정,2025-08-22
83113,미식형 하와이 도심 미술 투어,일본어,쇼핑,시스템 사용문제,영수증 발급 문의 부탁드립니다,D3A842,R4NNXIOOU,승인대기,2025-01-23
83113,미식형 하와이 도심 미술 투어,영어,쇼핑,시스템 사용문제,재고 상태 확인 확인 바랍니다,8E939C,RAD26XREF,승인대기,2025-05-07
83113,미식형 하와이 도심 미술 투어,영어,쇼핑,시스템 사용문제,포장 옵션 문의 문의드립니다,4D83B0,RAKVCRTYF,확정,2025-08-12
83113,미식형 하와이 도심 미술 투어,영어,쇼핑,시스템 사용문제,재고 상태 확인 문의드립니다,2AEF59,RAFR1IKFN,확정,2025-02-17
83113,미식형 하와이 도심 미술 투어,영어,쇼핑,시스템 사용문제,배송 일정 확인 문의드립니다,C8E9E1,RBCXXAU5N,승인대기,2025-07-05
18788,시그니처 뉴질랜드 힐링 스파 패키지,영어,어학당,상품 문의,쿠폰 적용 문제 도와주세요,803224,R2G0EKPG2,승인대기,2025-03-06
18788,시그니처 뉴질랜드 힐링 스파 패키지,영어,어학당,상품 문의,현장 수령 가능 여부 확인 바랍니다,B33F87,RDZIXW54S,확정,2025-07-06
14830,럭셔리 크로아티아 힐링 스파 패키지,대만어,여행,예약 변경/취소,영수증 발급 문의 알려주세요,835E16,R7VFDWAOG,결제대기,2025-08-28
14830,럭셔리 크로아티아 힐링 스파 패키지,영어,여행,예약 변경/취소,쿠폰 적용 문제 알려주세요,E49AB4,REELQ48EW,승인대기,2025-06-18
14830,럭셔리 크로아티아 힐링 스파 패키지,영어,여행,상품 문제,포장 옵션 문의 도와주세요,EDBCD7,R7AQBCNBS,승인대기,2025-06-08
14830,럭셔리 크로아티아 힐링 스파 패키지,대만어,여행,예약 변경/취소,예약 변경 문의 부탁드립니다,1942B4,R7WRMR0L3,결제대기,2025-07-06
14830,럭셔리 크로아티아 힐링 스파 패키지,영어,여행,상품 문의,사용 방법 문의 가능할까요,53B52D,R26TIQ2D7,확정,2025-01-30
14830,럭셔리 크로아티아 힐링 스파 패키지,대만어,여행,상품 문제,현장 수령 가능 여부 가능할까요,9FD936,R27EQXB1K,승인대기,2025-02-27
14830,럭셔리 크로아티아 힐링 스파 패키지,대만어,여행,상품 문의,추가 사진 요청 문의드립니다,950B25,R2Y0FWNS3,결제대기,2025-05-13
14830,럭셔리 크로아티아 힐링 스파 패키지,홍콩어,여행,기타,리뷰 수정 문의 문의드립니다,C1D726,R3WOONL5P,결제대기,2025-01-12
14830,럭셔리 크로아티아 힐링 스파 패키지,영어,여행,상품 문제,배송 일정 확인 부탁드립니다,B4B40C,R97DIEVAP,승인대기,2025-07-25
14830,럭셔리 크로아티아 힐링 스파 패키지,홍콩어,여행,상품 문제,A/S 절차 문의 가능할까요,861FEC,R530TLEFG,승인대기,2025-07-20
14830,럭셔리 크로아티아 힐링 스파 패키지,홍콩어,여행,예약 변경/취소,배송 일정 확인 도와주세요,F098A2,REAM1CPGN,승인대기,2025-03-16
14830,럭셔리 크로아티아 힐링 스파 패키지,대만어,여행,예약 변경/취소,A/S 절차 문의 알려주세요,FE226E,RD6ID1BL2,승인대기,2025-07-03
36219,럭셔리 스위스 트레킹 여행,대만어,어학당,예약 변경/취소,쿠폰 적용 문제 알려주세요,6CB8FC,,,2025-07-27
36219,럭셔리 스위스 트레킹 여행,대만어,어학당,예약 변경/취소,상품 상세 설명 요청 부탁드립니다,CF6616,R8R6DK3DC,승인대기,2025-01-07
64023,탐험형 몰디브 사파리 어드벤처,홍콩어,채용,상품 문의,영수증 발급 문의 확인 바랍니다,0B69AA,R54ZZH0W1,결제대기,2025-01-01
64023,탐험형 몰디브 사파리 어드벤처,홍콩어,채용,시스템 사용문제,가격 정보 문의 부탁드립니다,290CE1,RDKXY186P,확정,2025-06-17
64023,탐험형 몰디브 사파리 어드벤처,홍콩어,채용,상품 문의,가격 정보 문의 부탁드립니다,8D9667,R66DWMR9P,결제대기,2025-04-23
64023,탐험형 몰디브 사파리 어드벤처,홍콩어,채용,상품 문의,리뷰 수정 문의 알려주세요,85286E,,,2025-04-25
64023,탐험형 몰디브 사파리 어드벤처,홍콩어,채용,상품 문의,환불 절차 문의 알려주세요,7C2E82,R24LEUHSS,확정,2025-04-09
64023,탐험형 몰디브 사파리 어드벤처,대만어,채용,시스템 사용문제,사용 방법 문의 가능할까요,CB9105,,,2025-07-14
64023,탐험형 몰디브 사파리 어드벤처,홍콩어,채용,시스템 사용문제,포장 옵션 문의 부탁드립니다,9D0659,,,2025-06-11
64023,탐험형 몰디브 사파리 어드벤처,홍콩어,채용,시스템 사용문제,환불 절차 문의 문의드립니다,549B31,RBPBYHUBA,결제대기,2025-01-11
64023,탐험형 몰디브 사파리 어드벤처,홍콩어,채용,상품 문의,배송 일정 확인 알려주세요,B4587A,RCR3P887U,결제대기,2025-06-20
64023,탐험형 몰디브 사파리 어드벤처,대만어,채용,상품 문의,회원 등급 혜택 문의 알려주세요,D7B2E4,R7E6V56ZT,결제대기,2025-04-06
64023,탐험형 몰디브 사파리 어드벤처,홍콩어,채용,상품 문의,사용 방법 문의 가능할까요,67F15C,RDBAAKFCY,결제대기,2025-02-14
64023,탐험형 몰디브 사파리 어드벤처,홍콩어,채용,상품 문의,리뷰 수정 문의 확인 바랍니다,5DE7D6,R6WN1SZ6V,결제대기,2025-05-02
13015,에코 프라하 드라이브 코스,대만어,어학당,상품 문의,프로모션 참여 문의 문의드립니다,742F38,RBAIC05W5,승인대기,2025-03-09
13015,에코 프라하 드라이브 코스,대만어,어학당,상품 문의,해외 배송 가능 여부 알려주세요,8A58C5,RE282YCTR,승인대기,2025-06-06
98458,섬전체 이스탄불 힐링 스파 패키지,일본어,계정,상품 문의,사용 방법 문의 문의드립니다,CBBFD3,,,2025-08-13
98458,섬전체 이스탄불 힐링 스파 패키지,일본어,계정,상품 문의,상품 상세 설명 요청 알려주세요,BB4022,R66QPGKHA,승인대기,2025-02-14
98458,섬전체 이스탄불 힐링 스파 패키지,일본어,계정,상품 문의,배송 일정 확인 부탁드립니다,50F0CD,R3R2B71RJ,결제대기,2025-08-08
98458,섬전체 이스탄불 힐링 스파 패키지,일본어,계정,상품 문의,사용 방법 문의 확인 바랍니다,B70F18,RBRKFNPAL,결제대기,2025-04-11
98458,섬전체 이스탄불 힐링 스파 패키지,일본어,계정,시스템 사용문제,리뷰 수정 문의 알려주세요,49708C,,,2025-05-31
98458,섬전체 이스탄불 힐링 스파 패키지,일본어,계정,상품 문의,환불 절차 문의 확인 바랍니다,B8BD11,,,2025-08-29
98458,섬전체 이스탄불 힐링 스파 패키지,일본어,계정,기타,해외 배송 가능 여부 도와주세요,C60E21,RE7WY3HFR,승인대기,2025-06-07
98458,섬전체 이스탄불 힐링 스파 패키지,일본어,계정,상품 문의,상품 상세 설명 요청 확인 바랍니다,BBF3EA,,,2025-07-07
44968,감성적인 뉴질랜드 스노클링 패키지,대만어,쇼핑,상품 문제,상품 상세 설명 요청 확인 바랍니다,BB3F9B,RBNT0OJMJ,결제대기,2025-05-21
44968,감성적인 뉴질랜드 스노클링 패키지,대만어,쇼핑,상품 문제,영수증 발급 문의 알려주세요,47101C,,,2025-04-20
44968,감성적인 뉴질랜드 스노클링 패키지,대만어,쇼핑,상품 문제,사용 방법 문의 가능할까요,034F0E,R3450W67C,확정,2025-03-21
44968,감성적인 뉴질랜드 스노클링 패키지,대만어,쇼핑,상품 문제,배송지 변경 요청 가능할까요,BEE537,R9G3FTI96,결제대기,2025-03-15
22323,힐링형 부다페스트 야시장 투어,일본어,채용,상품 문의,사용 방법 문의 알려주세요,177CC5,RDKACY33F,확정,2025-01-12
22323,힐링형 부다페스트 야시장 투어,대만어,채용,상품 문의,포장 옵션 문의 문의드립니다,9D71C2,RBISW5CMX,결제대기,2025-06-29
22323,힐링형 부다페스트 야시장 투어,영어,채용,상품 문의,포장 옵션 문의 가능할까요,9DC15F,R7PV6UW54,결제대기,2025-05-30
84640,활기찬 파리 열기구 체험,대만어,계정,시스템 사용문제,해외 배송 가능 여부 도와주세요,12F299,,,2025-08-04
84640,활기찬 파리 열기구 체험,영어,계정,상품 문의,리뷰 수정 문의 도와주세요,21621F,RCDNLXLSH,승인대기,2025-07-01
84640,활기찬 파리 열기구 체험,대만어,계정,상품 문제,배송 일정 확인 문의드립니다,C8658D,RE2258GCY,승인대기,2025-08-30
84640,활기찬 파리 열기구 체험,영어,계정,예약 변경/취소,환불 절차 문의 확인 바랍니다,68ED69,R7NVCZQYM,승인대기,2025-04-02
84640,활기찬 파리 열기구 체험,영어,계정,상품 문의,A/S 절차 문의 확인 바랍니다,FEAB2F,,,2025-07-19
